SI,Emoji Unicode,Emoji Name,Emoji Character
1270,U+1F374,:fork_and_knife:,🍴
1271,U+1F37D-U+FE0F,:fork_and_knife_with_plate:,🍽️
1272,U+1F37D,:fork_and_knife_with_plate:,🍽
1273,U+1F960,:fortune_cookie:,🥠
1274,U+26F2,:fountain:,⛲
1275,U+1F58B-U+FE0F,:fountain_pen:,🖋️
1276,U+1F58B,:fountain_pen:,🖋
1277,U+1F55F,:four-thirty:,🕟
1278,U+1F340,:four_leaf_clover:,🍀
1279,U+1F553,:four_o’clock:,🕓
1280,U+1F98A,:fox:,🦊
1281,U+1F5BC-U+FE0F,:framed_picture:,🖼️
1282,U+1F5BC,:framed_picture:,🖼
1283,U+1F35F,:french_fries:,🍟
1284,U+1F364,:fried_shrimp:,🍤
1285,U+1F438,:frog:,🐸
1286,U+1F425,:front-facing_baby_chick:,🐥
1287,U+2639-U+FE0F,:frowning_face:,☹️
1288,U+2639,:frowning_face:,☹
1289,U+1F626,:frowning_face_with_open_mouth:,😦
1290,U+26FD,:fuel_pump:,⛽
1291,U+1F315,:full_moon:,🌕
1292,U+1F31D,:full_moon_face:,🌝
1293,U+26B1-U+FE0F,:funeral_urn:,⚱️
1294,U+26B1,:funeral_urn:,⚱
1295,U+1F3B2,:game_die:,🎲
1296,U+1F9C4,:garlic:,🧄
1297,U+2699-U+FE0F,:gear:,⚙️
1298,U+2699,:gear:,⚙
1299,U+1F48E,:gem_stone:,💎
1300,U+1F9DE,:genie:,🧞
1301,U+1F47B,:ghost:,👻
1302,U+1FADA,:ginger_root:,🫚
1303,U+1F992,:giraffe:,🦒
1304,U+1F467,:girl:,👧
1305,U+1F467-U+1F3FF,:girl_dark_skin_tone:,👧🏿
1306,U+1F467-U+1F3FB,:girl_light_skin_tone:,👧🏻
1307,U+1F467-U+1F3FE,:girl_medium-dark_skin_tone:,👧🏾
1308,U+1F467-U+1F3FC,:girl_medium-light_skin_tone:,👧🏼
1309,U+1F467-U+1F3FD,:girl_medium_skin_tone:,👧🏽
1310,U+1F95B,:glass_of_milk:,🥛
1311,U+1F453,:glasses:,👓
1312,U+1F30E,:globe_showing_Americas:,🌎
1313,U+1F30F,:globe_showing_Asia-Australia:,🌏
1314,U+1F30D,:globe_showing_Europe-Africa:,🌍
1315,U+1F310,:globe_with_meridians:,🌐
1316,U+1F9E4,:gloves:,🧤
1317,U+1F31F,:glowing_star:,🌟
1318,U+1F945,:goal_net:,🥅
1319,U+1F410,:goat:,🐐
1320,U+1F47A,:goblin:,👺
1321,U+1F97D,:goggles:,🥽
1322,U+1FABF,:goose:,🪿
1323,U+1F98D,:gorilla:,🦍
1324,U+1F393,:graduation_cap:,🎓
1325,U+1F347,:grapes:,🍇
1326,U+1F34F,:green_apple:,🍏
1327,U+1F4D7,:green_book:,📗
1328,U+1F7E2,:green_circle:,🟢
1329,U+1F49A,:green_heart:,💚
1330,U+1F957,:green_salad:,🥗
1331,U+1F7E9,:green_square:,🟩
1332,U+1FA76,:grey_heart:,🩶
1333,U+1F62C,:grimacing_face:,😬
1334,U+1F63A,:grinning_cat:,😺
1335,U+1F638,:grinning_cat_with_smiling_eyes:,😸
1336,U+1F600,:grinning_face:,😀
1337,U+1F603,:grinning_face_with_big_eyes:,😃
1338,U+1F604,:grinning_face_with_smiling_eyes:,😄
1339,U+1F605,:grinning_face_with_sweat:,😅
1340,U+1F606,:grinning_squinting_face:,😆
1341,U+1F497,:growing_heart:,💗
1342,U+1F482,:guard:,💂
1343,U+1F482-U+1F3FF,:guard_dark_skin_tone:,💂🏿
1344,U+1F482-U+1F3FB,:guard_light_skin_tone:,💂🏻
1345,U+1F482-U+1F3FE,:guard_medium-dark_skin_tone:,💂🏾
1346,U+1F482-U+1F3FC,:guard_medium-light_skin_tone:,💂🏼
1347,U+1F482-U+1F3FD,:guard_medium_skin_tone:,💂🏽
1348,U+1F9AE,:guide_dog:,🦮
1349,U+1F3B8,:guitar:,🎸
1350,U+1FAAE,:hair_pick:,🪮
1351,U+1F354,:hamburger:,🍔
1352,U+1F528,:hammer:,🔨
1353,U+2692-U+FE0F,:hammer_and_pick:,⚒️
1354,U+2692,:hammer_and_pick:,⚒
1355,U+1F6E0-U+FE0F,:hammer_and_wrench:,🛠️
1356,U+1F6E0,:hammer_and_wrench:,🛠
1357,U+1FAAC,:hamsa:,🪬
1358,U+1F439,:hamster:,🐹
1359,U+1F590-U+FE0F,:hand_with_fingers_splayed:,🖐️
1360,U+1F590,:hand_with_fingers_splayed:,🖐
1361,U+1F590-U+1F3FF,:hand_with_fingers_splayed_dark_skin_tone:,🖐🏿
1362,U+1F590-U+1F3FB,:hand_with_fingers_splayed_light_skin_tone:,🖐🏻
1363,U+1F590-U+1F3FE,:hand_with_fingers_splayed_medium-dark_skin_tone:,🖐🏾
1364,U+1F590-U+1F3FC,:hand_with_fingers_splayed_medium-light_skin_tone:,🖐🏼
1365,U+1F590-U+1F3FD,:hand_with_fingers_splayed_medium_skin_tone:,🖐🏽
1366,U+1FAF0,:hand_with_index_finger_and_thumb_crossed:,🫰
1367,U+1FAF0-U+1F3FF,:hand_with_index_finger_and_thumb_crossed_dark_skin_tone:,🫰🏿
1368,U+1FAF0-U+1F3FB,:hand_with_index_finger_and_thumb_crossed_light_skin_tone:,🫰🏻
1369,U+1FAF0-U+1F3FE,:hand_with_index_finger_and_thumb_crossed_medium-dark_skin_tone:,🫰🏾
1370,U+1FAF0-U+1F3FC,:hand_with_index_finger_and_thumb_crossed_medium-light_skin_tone:,🫰🏼
1371,U+1FAF0-U+1F3FD,:hand_with_index_finger_and_thumb_crossed_medium_skin_tone:,🫰🏽
1372,U+1F45C,:handbag:,👜
1373,U+1F91D,:handshake:,🤝
1374,U+1F91D-U+1F3FF,:handshake_dark_skin_tone:,🤝🏿
1375,U+1FAF1-U+1F3FF-U+200D-U+1FAF2-U+1F3FB,:handshake_dark_skin_tone_light_skin_tone:,🫱🏿‍🫲🏻
1376,U+1FAF1-U+1F3FF-U+200D-U+1FAF2-U+1F3FE,:handshake_dark_skin_tone_medium-dark_skin_tone:,🫱🏿‍🫲🏾
1377,U+1FAF1-U+1F3FF-U+200D-U+1FAF2-U+1F3FC,:handshake_dark_skin_tone_medium-light_skin_tone:,🫱🏿‍🫲🏼
1378,U+1FAF1-U+1F3FF-U+200D-U+1FAF2-U+1F3FD,:handshake_dark_skin_tone_medium_skin_tone:,🫱🏿‍🫲🏽
1379,U+1F91D-U+1F3FB,:handshake_light_skin_tone:,🤝🏻
1380,U+1FAF1-U+1F3FB-U+200D-U+1FAF2-U+1F3FF,:handshake_light_skin_tone_dark_skin_tone:,🫱🏻‍🫲🏿
1381,U+1FAF1-U+1F3FB-U+200D-U+1FAF2-U+1F3FE,:handshake_light_skin_tone_medium-dark_skin_tone:,🫱🏻‍🫲🏾
1382,U+1FAF1-U+1F3FB-U+200D-U+1FAF2-U+1F3FC,:handshake_light_skin_tone_medium-light_skin_tone:,🫱🏻‍🫲🏼
1383,U+1FAF1-U+1F3FB-U+200D-U+1FAF2-U+1F3FD,:handshake_light_skin_tone_medium_skin_tone:,🫱🏻‍🫲🏽
1384,U+1F91D-U+1F3FE,:handshake_medium-dark_skin_tone:,🤝🏾
1385,U+1FAF1-U+1F3FE-U+200D-U+1FAF2-U+1F3FF,:handshake_medium-dark_skin_tone_dark_skin_tone:,🫱🏾‍🫲🏿
1386,U+1FAF1-U+1F3FE-U+200D-U+1FAF2-U+1F3FB,:handshake_medium-dark_skin_tone_light_skin_tone:,🫱🏾‍🫲🏻
1387,U+1FAF1-U+1F3FE-U+200D-U+1FAF2-U+1F3FC,:handshake_medium-dark_skin_tone_medium-light_skin_tone:,🫱🏾‍🫲🏼
1388,U+1FAF1-U+1F3FE-U+200D-U+1FAF2-U+1F3FD,:handshake_medium-dark_skin_tone_medium_skin_tone:,🫱🏾‍🫲🏽
1389,U+1F91D-U+1F3FC,:handshake_medium-light_skin_tone:,🤝🏼
1390,U+1FAF1-U+1F3FC-U+200D-U+1FAF2-U+1F3FF,:handshake_medium-light_skin_tone_dark_skin_tone:,🫱🏼‍🫲🏿
1391,U+1FAF1-U+1F3FC-U+200D-U+1FAF2-U+1F3FB,:handshake_medium-light_skin_tone_light_skin_tone:,🫱🏼‍🫲🏻
1392,U+1FAF1-U+1F3FC-U+200D-U+1FAF2-U+1F3FE,:handshake_medium-light_skin_tone_medium-dark_skin_tone:,🫱🏼‍🫲🏾
1393,U+1FAF1-U+1F3FC-U+200D-U+1FAF2-U+1F3FD,:handshake_medium-light_skin_tone_medium_skin_tone:,🫱🏼‍🫲🏽
1394,U+1F91D-U+1F3FD,:handshake_medium_skin_tone:,🤝🏽
1395,U+1FAF1-U+1F3FD-U+200D-U+1FAF2-U+1F3FF,:handshake_medium_skin_tone_dark_skin_tone:,🫱🏽‍🫲🏿
1396,U+1FAF1-U+1F3FD-U+200D-U+1FAF2-U+1F3FB,:handshake_medium_skin_tone_light_skin_tone:,🫱🏽‍🫲🏻
1397,U+1FAF1-U+1F3FD-U+200D-U+1FAF2-U+1F3FE,:handshake_medium_skin_tone_medium-dark_skin_tone:,🫱🏽‍🫲🏾
1398,U+1FAF1-U+1F3FD-U+200D-U+1FAF2-U+1F3FC,:handshake_medium_skin_tone_medium-light_skin_tone:,🫱🏽‍🫲🏼
1399,U+1FA89,:harp:,🪉
1400,U+1F423,:hatching_chick:,🐣
1401,U+1F642-U+200D-U+2194-U+FE0F,:head_shaking_horizontally:,🙂‍↔️
1402,U+1F642-U+200D-U+2194,:head_shaking_horizontally:,🙂‍↔
1403,U+1F642-U+200D-U+2195-U+FE0F,:head_shaking_vertically:,🙂‍↕️
1404,U+1F642-U+200D-U+2195,:head_shaking_vertically:,🙂‍↕
1405,U+1F3A7,:headphone:,🎧
1406,U+1FAA6,:headstone:,🪦
1407,U+1F9D1-U+200D-U+2695-U+FE0F,:health_worker:,🧑‍⚕️
1408,U+1F9D1-U+200D-U+2695,:health_worker:,🧑‍⚕
1409,U+1F9D1-U+1F3FF-U+200D-U+2695-U+FE0F,:health_worker_dark_skin_tone:,🧑🏿‍⚕️
1410,U+1F9D1-U+1F3FF-U+200D-U+2695,:health_worker_dark_skin_tone:,🧑🏿‍⚕
1411,U+1F9D1-U+1F3FB-U+200D-U+2695-U+FE0F,:health_worker_light_skin_tone:,🧑🏻‍⚕️
1412,U+1F9D1-U+1F3FB-U+200D-U+2695,:health_worker_light_skin_tone:,🧑🏻‍⚕
1413,U+1F9D1-U+1F3FE-U+200D-U+2695-U+FE0F,:health_worker_medium-dark_skin_tone:,🧑🏾‍⚕️
1414,U+1F9D1-U+1F3FE-U+200D-U+2695,:health_worker_medium-dark_skin_tone:,🧑🏾‍⚕
1415,U+1F9D1-U+1F3FC-U+200D-U+2695-U+FE0F,:health_worker_medium-light_skin_tone:,🧑🏼‍⚕️
1416,U+1F9D1-U+1F3FC-U+200D-U+2695,:health_worker_medium-light_skin_tone:,🧑🏼‍⚕
1417,U+1F9D1-U+1F3FD-U+200D-U+2695-U+FE0F,:health_worker_medium_skin_tone:,🧑🏽‍⚕️
1418,U+1F9D1-U+1F3FD-U+200D-U+2695,:health_worker_medium_skin_tone:,🧑🏽‍⚕
1419,U+1F649,:hear-no-evil_monkey:,🙉
1420,U+1F49F,:heart_decoration:,💟
1421,U+2763-U+FE0F,:heart_exclamation:,❣️
1422,U+2763,:heart_exclamation:,❣
1423,U+1FAF6,:heart_hands:,🫶
1424,U+1FAF6-U+1F3FF,:heart_hands_dark_skin_tone:,🫶🏿
1425,U+1FAF6-U+1F3FB,:heart_hands_light_skin_tone:,🫶🏻
1426,U+1FAF6-U+1F3FE,:heart_hands_medium-dark_skin_tone:,🫶🏾
1427,U+1FAF6-U+1F3FC,:heart_hands_medium-light_skin_tone:,🫶🏼
1428,U+1FAF6-U+1F3FD,:heart_hands_medium_skin_tone:,🫶🏽
1429,U+2764-U+FE0F-U+200D-U+1F525,:heart_on_fire:,❤️‍🔥
1430,U+2764-U+200D-U+1F525,:heart_on_fire:,❤‍🔥
1431,U+2665-U+FE0F,:heart_suit:,♥️
1432,U+2665,:heart_suit:,♥
1433,U+1F498,:heart_with_arrow:,💘
1434,U+1F49D,:heart_with_ribbon:,💝
1435,U+1F4B2,:heavy_dollar_sign:,💲
1436,U+1F7F0,:heavy_equals_sign:,🟰
1437,U+1F994,:hedgehog:,🦔
1438,U+1F681,:helicopter:,🚁
1439,U+1F33F,:herb:,🌿
1440,U+1F33A,:hibiscus:,🌺
1441,U+1F460,:high-heeled_shoe:,👠
1442,U+1F684,:high-speed_train:,🚄
1443,U+26A1,:high_voltage:,⚡
1444,U+1F97E,:hiking_boot:,🥾
1445,U+1F6D5,:hindu_temple:,🛕
1446,U+1F99B,:hippopotamus:,🦛
1447,U+1F573-U+FE0F,:hole:,🕳️
1448,U+1F573,:hole:,🕳
1449,U+2B55,:hollow_red_circle:,⭕
1450,U+1F36F,:honey_pot:,🍯
1451,U+1F41D,:honeybee:,🐝
1452,U+1FA9D,:hook:,🪝
1453,U+1F6A5,:horizontal_traffic_light:,🚥
1454,U+1F40E,:horse:,🐎
1455,U+1F434,:horse_face:,🐴
1456,U+1F3C7,:horse_racing:,🏇
1457,U+1F3C7-U+1F3FF,:horse_racing_dark_skin_tone:,🏇🏿
1458,U+1F3C7-U+1F3FB,:horse_racing_light_skin_tone:,🏇🏻
1459,U+1F3C7-U+1F3FE,:horse_racing_medium-dark_skin_tone:,🏇🏾
1460,U+1F3C7-U+1F3FC,:horse_racing_medium-light_skin_tone:,🏇🏼
1461,U+1F3C7-U+1F3FD,:horse_racing_medium_skin_tone:,🏇🏽
1462,U+1F3E5,:hospital:,🏥
1463,U+2615,:hot_beverage:,☕
1464,U+1F32D,:hot_dog:,🌭
1465,U+1F975,:hot_face:,🥵
1466,U+1F336-U+FE0F,:hot_pepper:,🌶️
1467,U+1F336,:hot_pepper:,🌶
1468,U+2668-U+FE0F,:hot_springs:,♨️
1469,U+2668,:hot_springs:,♨
1470,U+1F3E8,:hotel:,🏨
1471,U+231B,:hourglass_done:,⌛
1472,U+23F3,:hourglass_not_done:,⏳
1473,U+1F3E0,:house:,🏠
1474,U+1F3E1,:house_with_garden:,🏡
1475,U+1F3D8-U+FE0F,:houses:,🏘️
1476,U+1F3D8,:houses:,🏘
1477,U+1F4AF,:hundred_points:,💯
1478,U+1F62F,:hushed_face:,😯
1479,U+1F6D6,:hut:,🛖
1480,U+1FABB,:hyacinth:,🪻
1481,U+1F9CA,:ice:,🧊
1482,U+1F368,:ice_cream:,🍨
1483,U+1F3D2,:ice_hockey:,🏒
1484,U+26F8-U+FE0F,:ice_skate:,⛸️
1485,U+26F8,:ice_skate:,⛸
1486,U+1FAAA,:identification_card:,🪪
1487,U+1F4E5,:inbox_tray:,📥
1488,U+1F4E8,:incoming_envelope:,📨
1489,U+1FAF5,:index_pointing_at_the_viewer:,🫵
1490,U+1FAF5-U+1F3FF,:index_pointing_at_the_viewer_dark_skin_tone:,🫵🏿
1491,U+1FAF5-U+1F3FB,:index_pointing_at_the_viewer_light_skin_tone:,🫵🏻
1492,U+1FAF5-U+1F3FE,:index_pointing_at_the_viewer_medium-dark_skin_tone:,🫵🏾
1493,U+1FAF5-U+1F3FC,:index_pointing_at_the_viewer_medium-light_skin_tone:,🫵🏼
1494,U+1FAF5-U+1F3FD,:index_pointing_at_the_viewer_medium_skin_tone:,🫵🏽
1495,U+261D-U+FE0F,:index_pointing_up:,☝️
1496,U+261D,:index_pointing_up:,☝
1497,U+261D-U+1F3FF,:index_pointing_up_dark_skin_tone:,☝🏿
1498,U+261D-U+1F3FB,:index_pointing_up_light_skin_tone:,☝🏻
1499,U+261D-U+1F3FE,:index_pointing_up_medium-dark_skin_tone:,☝🏾
1500,U+261D-U+1F3FC,:index_pointing_up_medium-light_skin_tone:,☝🏼
1501,U+261D-U+1F3FD,:index_pointing_up_medium_skin_tone:,☝🏽
1502,U+267E-U+FE0F,:infinity:,♾️
1503,U+267E,:infinity:,♾
1504,U+2139-U+FE0F,:information:,ℹ️
1505,U+2139,:information:,ℹ
1506,U+1F524,:input_latin_letters:,🔤
1507,U+1F521,:input_latin_lowercase:,🔡
1508,U+1F520,:input_latin_uppercase:,🔠
1509,U+1F522,:input_numbers:,🔢
1510,U+1F523,:input_symbols:,🔣
1511,U+1F383,:jack-o-lantern:,🎃
1512,U+1FAD9,:jar:,🫙
1513,U+1F456,:jeans:,👖
1514,U+1FABC,:jellyfish:,🪼
1515,U+1F0CF,:joker:,🃏
1516,U+1F579-U+FE0F,:joystick:,🕹️
1517,U+1F579,:joystick:,🕹
1518,U+1F9D1-U+200D-U+2696-U+FE0F,:judge:,🧑‍⚖️
1519,U+1F9D1-U+200D-U+2696,:judge:,🧑‍⚖
1520,U+1F9D1-U+1F3FF-U+200D-U+2696-U+FE0F,:judge_dark_skin_tone:,🧑🏿‍⚖️
1521,U+1F9D1-U+1F3FF-U+200D-U+2696,:judge_dark_skin_tone:,🧑🏿‍⚖
1522,U+1F9D1-U+1F3FB-U+200D-U+2696-U+FE0F,:judge_light_skin_tone:,🧑🏻‍⚖️
1523,U+1F9D1-U+1F3FB-U+200D-U+2696,:judge_light_skin_tone:,🧑🏻‍⚖
1524,U+1F9D1-U+1F3FE-U+200D-U+2696-U+FE0F,:judge_medium-dark_skin_tone:,🧑🏾‍⚖️
1525,U+1F9D1-U+1F3FE-U+200D-U+2696,:judge_medium-dark_skin_tone:,🧑🏾‍⚖
1526,U+1F9D1-U+1F3FC-U+200D-U+2696-U+FE0F,:judge_medium-light_skin_tone:,🧑🏼‍⚖️
1527,U+1F9D1-U+1F3FC-U+200D-U+2696,:judge_medium-light_skin_tone:,🧑🏼‍⚖
1528,U+1F9D1-U+1F3FD-U+200D-U+2696-U+FE0F,:judge_medium_skin_tone:,🧑🏽‍⚖️
1529,U+1F9D1-U+1F3FD-U+200D-U+2696,:judge_medium_skin_tone:,🧑🏽‍⚖
1530,U+1F54B,:kaaba:,🕋
1531,U+1F998,:kangaroo:,🦘
1532,U+1F511,:key:,🔑
1533,U+2328-U+FE0F,:keyboard:,⌨️
1534,U+2328,:keyboard:,⌨
1535,U+0023-U+FE0F-U+20E3,:keycap_#:,#️⃣
1536,U+0023-U+20E3,:keycap_#:,#⃣
1537,U+002A-U+FE0F-U+20E3,:keycap_*:,*️⃣
1538,U+002A-U+20E3,:keycap_*:,*⃣
1539,U+0030-U+FE0F-U+20E3,:keycap_0:,0️⃣
1540,U+0030-U+20E3,:keycap_0:,0⃣
1541,U+0031-U+FE0F-U+20E3,:keycap_1:,1️⃣
1542,U+0031-U+20E3,:keycap_1:,1⃣
1543,U+1F51F,:keycap_10:,🔟
1544,U+0032-U+FE0F-U+20E3,:keycap_2:,2️⃣
1545,U+0032-U+20E3,:keycap_2:,2⃣
1546,U+0033-U+FE0F-U+20E3,:keycap_3:,3️⃣
1547,U+0033-U+20E3,:keycap_3:,3⃣
1548,U+0034-U+FE0F-U+20E3,:keycap_4:,4️⃣
1549,U+0034-U+20E3,:keycap_4:,4⃣
1550,U+0035-U+FE0F-U+20E3,:keycap_5:,5️⃣
1551,U+0035-U+20E3,:keycap_5:,5⃣
1552,U+0036-U+FE0F-U+20E3,:keycap_6:,6️⃣
1553,U+0036-U+20E3,:keycap_6:,6⃣
1554,U+0037-U+FE0F-U+20E3,:keycap_7:,7️⃣
1555,U+0037-U+20E3,:keycap_7:,7⃣
1556,U+0038-U+FE0F-U+20E3,:keycap_8:,8️⃣
1557,U+0038-U+20E3,:keycap_8:,8⃣
1558,U+0039-U+FE0F-U+20E3,:keycap_9:,9️⃣
1559,U+0039-U+20E3,:keycap_9:,9⃣
1560,U+1FAAF,:khanda:,🪯
1561,U+1F6F4,:kick_scooter:,🛴
1562,U+1F458,:kimono:,👘
1563,U+1F48F,:kiss:,💏
1564,U+1F48F-U+1F3FF,:kiss_dark_skin_tone:,💏🏿
1565,U+1F48F-U+1F3FB,:kiss_light_skin_tone:,💏🏻
1566,U+1F468-U+200D-U+2764-U+FE0F-U+200D-U+1F48B-U+200D-U+1F468,:kiss_man_man:,👨‍❤️‍💋‍👨
1567,U+1F468-U+200D-U+2764-U+200D-U+1F48B-U+200D-U+1F468,:kiss_man_man:,👨‍❤‍💋‍👨
1568,U+1F468-U+1F3FF-U+200D-U+2764-U+FE0F-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FF,:kiss_man_man_dark_skin_tone:,👨🏿‍❤️‍💋‍👨🏿
1569,U+1F468-U+1F3FF-U+200D-U+2764-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FF,:kiss_man_man_dark_skin_tone:,👨🏿‍❤‍💋‍👨🏿
1570,U+1F468-U+1F3FF-U+200D-U+2764-U+FE0F-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FB,:kiss_man_man_dark_skin_tone_light_skin_tone:,👨🏿‍❤️‍💋‍👨🏻
1571,U+1F468-U+1F3FF-U+200D-U+2764-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FB,:kiss_man_man_dark_skin_tone_light_skin_tone:,👨🏿‍❤‍💋‍👨🏻
1572,U+1F468-U+1F3FF-U+200D-U+2764-U+FE0F-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FE,:kiss_man_man_dark_skin_tone_medium-dark_skin_tone:,👨🏿‍❤️‍💋‍👨🏾
1573,U+1F468-U+1F3FF-U+200D-U+2764-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FE,:kiss_man_man_dark_skin_tone_medium-dark_skin_tone:,👨🏿‍❤‍💋‍👨🏾
1574,U+1F468-U+1F3FF-U+200D-U+2764-U+FE0F-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FC,:kiss_man_man_dark_skin_tone_medium-light_skin_tone:,👨🏿‍❤️‍💋‍👨🏼
1575,U+1F468-U+1F3FF-U+200D-U+2764-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FC,:kiss_man_man_dark_skin_tone_medium-light_skin_tone:,👨🏿‍❤‍💋‍👨🏼
1576,U+1F468-U+1F3FF-U+200D-U+2764-U+FE0F-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FD,:kiss_man_man_dark_skin_tone_medium_skin_tone:,👨🏿‍❤️‍💋‍👨🏽
1577,U+1F468-U+1F3FF-U+200D-U+2764-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FD,:kiss_man_man_dark_skin_tone_medium_skin_tone:,👨🏿‍❤‍💋‍👨🏽
1578,U+1F468-U+1F3FB-U+200D-U+2764-U+FE0F-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FB,:kiss_man_man_light_skin_tone:,👨🏻‍❤️‍💋‍👨🏻
1579,U+1F468-U+1F3FB-U+200D-U+2764-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FB,:kiss_man_man_light_skin_tone:,👨🏻‍❤‍💋‍👨🏻
1580,U+1F468-U+1F3FB-U+200D-U+2764-U+FE0F-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FF,:kiss_man_man_light_skin_tone_dark_skin_tone:,👨🏻‍❤️‍💋‍👨🏿
1581,U+1F468-U+1F3FB-U+200D-U+2764-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FF,:kiss_man_man_light_skin_tone_dark_skin_tone:,👨🏻‍❤‍💋‍👨🏿
1582,U+1F468-U+1F3FB-U+200D-U+2764-U+FE0F-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FE,:kiss_man_man_light_skin_tone_medium-dark_skin_tone:,👨🏻‍❤️‍💋‍👨🏾
1583,U+1F468-U+1F3FB-U+200D-U+2764-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FE,:kiss_man_man_light_skin_tone_medium-dark_skin_tone:,👨🏻‍❤‍💋‍👨🏾
1584,U+1F468-U+1F3FB-U+200D-U+2764-U+FE0F-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FC,:kiss_man_man_light_skin_tone_medium-light_skin_tone:,👨🏻‍❤️‍💋‍👨🏼
1585,U+1F468-U+1F3FB-U+200D-U+2764-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FC,:kiss_man_man_light_skin_tone_medium-light_skin_tone:,👨🏻‍❤‍💋‍👨🏼
1586,U+1F468-U+1F3FB-U+200D-U+2764-U+FE0F-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FD,:kiss_man_man_light_skin_tone_medium_skin_tone:,👨🏻‍❤️‍💋‍👨🏽
1587,U+1F468-U+1F3FB-U+200D-U+2764-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FD,:kiss_man_man_light_skin_tone_medium_skin_tone:,👨🏻‍❤‍💋‍👨🏽
1588,U+1F468-U+1F3FE-U+200D-U+2764-U+FE0F-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FE,:kiss_man_man_medium-dark_skin_tone:,👨🏾‍❤️‍💋‍👨🏾
1589,U+1F468-U+1F3FE-U+200D-U+2764-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FE,:kiss_man_man_medium-dark_skin_tone:,👨🏾‍❤‍💋‍👨🏾
1590,U+1F468-U+1F3FE-U+200D-U+2764-U+FE0F-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FF,:kiss_man_man_medium-dark_skin_tone_dark_skin_tone:,👨🏾‍❤️‍💋‍👨🏿
1591,U+1F468-U+1F3FE-U+200D-U+2764-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FF,:kiss_man_man_medium-dark_skin_tone_dark_skin_tone:,👨🏾‍❤‍💋‍👨🏿
1592,U+1F468-U+1F3FE-U+200D-U+2764-U+FE0F-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FB,:kiss_man_man_medium-dark_skin_tone_light_skin_tone:,👨🏾‍❤️‍💋‍👨🏻
1593,U+1F468-U+1F3FE-U+200D-U+2764-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FB,:kiss_man_man_medium-dark_skin_tone_light_skin_tone:,👨🏾‍❤‍💋‍👨🏻
1594,U+1F468-U+1F3FE-U+200D-U+2764-U+FE0F-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FC,:kiss_man_man_medium-dark_skin_tone_medium-light_skin_tone:,👨🏾‍❤️‍💋‍👨🏼
1595,U+1F468-U+1F3FE-U+200D-U+2764-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FC,:kiss_man_man_medium-dark_skin_tone_medium-light_skin_tone:,👨🏾‍❤‍💋‍👨🏼
1596,U+1F468-U+1F3FE-U+200D-U+2764-U+FE0F-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FD,:kiss_man_man_medium-dark_skin_tone_medium_skin_tone:,👨🏾‍❤️‍💋‍👨🏽
1597,U+1F468-U+1F3FE-U+200D-U+2764-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FD,:kiss_man_man_medium-dark_skin_tone_medium_skin_tone:,👨🏾‍❤‍💋‍👨🏽
1598,U+1F468-U+1F3FC-U+200D-U+2764-U+FE0F-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FC,:kiss_man_man_medium-light_skin_tone:,👨🏼‍❤️‍💋‍👨🏼
1599,U+1F468-U+1F3FC-U+200D-U+2764-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FC,:kiss_man_man_medium-light_skin_tone:,👨🏼‍❤‍💋‍👨🏼
1600,U+1F468-U+1F3FC-U+200D-U+2764-U+FE0F-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FF,:kiss_man_man_medium-light_skin_tone_dark_skin_tone:,👨🏼‍❤️‍💋‍👨🏿
1601,U+1F468-U+1F3FC-U+200D-U+2764-U+200D-U+1F48B-U+200D-U+1F468-U+1F3FF,:kiss_man_man_medium-light_skin_tone_dark_skin_tone:,👨🏼‍❤‍💋‍👨🏿
